all
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1965_03_15_3386.huff 	 12772 	 19640 	 3729
1965_03_20_5906.huff 	 16644 	 26473 	 4815
1965_03_26_5932.huff 	 4506 	 4276 	 769
1965_03_26_5933.huff 	 4490 	 5077 	 940
1965_04_07_5662.huff 	 11222 	 30725 	 5771
1965_04_27_5907.huff 	 16701 	 25644 	 4692
1965_04_28_4032.huff 	 1481 	 1480 	 247
1965_05_02_4033.huff 	 10060 	 15061 	 2671
1965_05_13_5934.huff 	 10620 	 13579 	 2480
1965_06_01_5908.huff 	 15591 	 25682 	 4607
1965_06_04_3387.huff 	 11742 	 15615 	 2833
1965_06_11_5935.huff 	 5681 	 5994 	 1135
1965_06_25_5664.huff 	 8565 	 20683 	 3684
1965_07_13_5909.huff 	 14414 	 23586 	 4298
1965_07_28_5910.huff 	 16930 	 28343 	 5262
1965_08_06_4034.huff 	 8124 	 10152 	 1869
1965_08_25_5911.huff 	 16898 	 27420 	 4955
1966_01_12_4035.huff 	 18633 	 31122 	 5579
1966_01_31_5936.huff 	 3767 	 4489 	 809
1966_02_23_5937.huff 	 14506 	 21337 	 3947
1966_03_23_5938.huff 	 7551 	 8963 	 1599
1966_06_30_5939.huff 	 13141 	 20932 	 3857
1966_07_05_5912.huff 	 17103 	 27400 	 4953
1966_07_12_4038.huff 	 10231 	 13840 	 2553
1966_07_20_5913.huff 	 14296 	 22829 	 4109
1966_10_06_5914.huff 	 13875 	 21968 	 3946
1966_10_15_5525.huff 	 4644 	 4923 	 844
1966_10_17_5915.huff 	 2011 	 1770 	 320
1966_12_31_5916.huff 	 10072 	 17175 	 3208
1967_01_10_5665.huff 	 23157 	 81162 	 14476
1967_02_02_5917.huff 	 10036 	 17381 	 3259
1967_03_09_5918.huff 	 14240 	 24123 	 4464
1967_03_15_5940.huff 	 14519 	 19810 	 3468
1967_07_24_4039.huff 	 4410 	 5292 	 905
1967_07_27_4040.huff 	 9335 	 10736 	 1918
1967_08_18_5919.huff 	 13669 	 23903 	 4382
1967_09_29_4041.huff 	 11644 	 15784 	 2830
1967_11_17_5920.huff 	 16303 	 29410 	 5599
1967_12_19_5921.huff 	 20607 	 47525 	 9073
1968_01_17_5666.huff 	 17619 	 55892 	 9962
1968_03_31_3388.huff 	 14685 	 23073 	 4142
1968_04_01_5941.huff 	 10510 	 13966 	 2616
1968_04_03_5922.huff 	 1275 	 2462 	 420
1968_04_11_4036.huff 	 3543 	 3639 	 690
1968_07_01_4037.huff 	 5591 	 6726 	 1146
1968_10_31_3389.huff 	 7941 	 11884 	 2102
1969_01_14_5667.huff 	 14750 	 45774 	 8292
1969_01_20_3587.huff 	 9371 	 11219 	 2131
1969_11_03_3873.huff 	 14514 	 25427 	 4585
1970_01_22_3889.huff 	 15949 	 24748 	 4493
1970_04_30_3890.huff 	 9968 	 15606 	 2731
1971_01_22_3874.huff 	 14144 	 25178 	 4551
1971_02_25_3875.huff 	 13073 	 20015 	 3559
1971_04_07_3876.huff 	 9411 	 14219 	 2612
1971_05_20_3877.huff 	 1726 	 1641 	 273
1972_01_20_3878.huff 	 14504 	 22498 	 4016
1972_01_25_3879.huff 	 9137 	 14341 	 2537
1972_05_08_3880.huff 	 8688 	 12715 	 2243
1972_11_06_3881.huff 	 2687 	 3152 	 597
1972_11_07_3882.huff 	 3028 	 3634 	 703
1973_01_20_3588.huff 	 6292 	 9713 	 1819
1973_01_23_3884.huff 	 5156 	 6895 	 1257
1973_04_30_3885.huff 	 10759 	 15404 	 2773
1973_08_15_3886.huff 	 13067 	 20461 	 3630
1974_01_30_3887.huff 	 15493 	 28681 	 5209
1974_02_25_3888.huff 	 14906 	 28996 	 5414
1974_04_29_3872.huff 	 15687 	 27013 	 4814
1974_08_08_3871.huff 	 6695 	 9649 	 1811
1974_08_09_3390.huff 	 4595 	 4578 	 850
1974_08_09_3891.huff 	 6437 	 8997 	 1837
1974_09_08_5598.huff 	 5634 	 5834 	 1094
1974_09_16_3522.huff 	 3827 	 3482 	 594
1974_09_18_5498.huff 	 9180 	 12184 	 2096
1974_10_08_3283.huff 	 17799 	 25104 	 4356
1975_01_15_5499.huff 	 16513 	 24233 	 4179
1975_04_10_5500.huff 	 21167 	 35761 	 6117
1975_04_23_3392.huff 	 10845 	 13481 	 2400
1975_05_27_3985.huff 	 6374 	 7662 	 1377
1975_08_01_3393.huff 	 12092 	 16596 	 2798
1975_12_07_5501.huff 	 9846 	 13305 	 2267
1976_01_19_5599.huff 	 18762 	 29053 	 5031
1976_08_19_3394.huff 	 12787 	 16184 	 2930
1976_08_19_5842.huff 	 3798 	 4067 	 788
1976_09_23_5546.huff 	 26764 	 75256 	 13833
1976_10_06_5538.huff 	 28250 	 72438 	 13124
1976_10_22_5539.huff 	 30213 	 72517 	 13282
1977_01_12_5600.huff 	 19010 	 27761 	 4762
1977_01_20_3286.huff 	 6343 	 6686 	 1229
1977_02_02_3396.huff 	 12916 	 19773 	 3527
1977_03_09_3397.huff 	 15594 	 27516 	 4974
1977_04_18_3398.huff 	 9929 	 14543 	 2676
1977_05_22_3399.huff 	 13651 	 18315 	 3236
1977_09_07_3928.huff 	 3215 	 3857 	 697
1977_11_08_3400.huff 	 9295 	 13939 	 2509
1978_01_19_5537.huff 	 16293 	 25999 	 4656
1978_09_17_3401.huff 	 3966 	 4462 	 753
1978_10_24_5547.huff 	 11737 	 18801 	 3300
1978_12_15_3935.huff 	 3910 	 5379 	 926
1979_01_23_5533.huff 	 13277 	 19215 	 3328
1979_07_15_3402.huff 	 13693 	 19722 	 3682
1979_11_13_5852.huff 	 14864 	 20439 	 3702
1980_01_04_3403.huff 	 6546 	 8245 	 1363
1980_01_23_3404.huff 	 12981 	 19778 	 3470
1980_04_25_3936.huff 	 3988 	 4726 	 817
1980_07_17_3406.huff 	 17677 	 25991 	 4699
1980_08_14_5534.huff 	 16925 	 26234 	 4789
1980_10_28_5535.huff 	 32033 	 85334 	 15526
1981_01_14_5536.huff 	 9948 	 12293 	 2189
1981_01_20_3407.huff 	 11269 	 13352 	 2453
1981_01_29_5853.huff 	 14731 	 24618 	 4573
